upstream;category;language;cve_id;fix_sha;filepath;churn;fork;fork_pushed;sha_match;status;sim_2a;label_2a;sim_patch;sim_vuln;delta;label_2b;method;ts
matrix-org/matrix-rust-sdk;sdk;rust;CVE-2024-34353;fa10bbb5dd0f9120a51aa1854cec752e25790bb0;crates/matrix-sdk-crypto/src/machine.rs;78;SchildiChat/matrix-rust-sdk;2026-07-03T08:49:00Z;False;FILE_NOT_FOUND;;FILE_NOT_FOUND;;;;FILE_NOT_FOUND;lev_only;2026-07-04T17:51:29.847930+00:00
matrix-org/matrix-rust-sdk;sdk;rust;CVE-2024-34353;fa10bbb5dd0f9120a51aa1854cec752e25790bb0;crates/matrix-sdk-crypto/src/machine.rs;78;verji/matrix-rust-sdk;2026-07-02T07:12:40Z;False;FILE_NOT_FOUND;;FILE_NOT_FOUND;;;;FILE_NOT_FOUND;lev_only;2026-07-04T17:51:30.100700+00:00
matrix-org/matrix-rust-sdk;sdk;rust;CVE-2024-34353;fa10bbb5dd0f9120a51aa1854cec752e25790bb0;crates/matrix-sdk-crypto/src/machine.rs;78;matrix-construct/matrix-rust-sdk;2026-06-30T07:08:44Z;False;FILE_NOT_FOUND;;FILE_NOT_FOUND;;;;FILE_NOT_FOUND;lev_only;2026-07-04T17:51:30.347200+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2023-38690;0afb064635d37e039067b5b3d6423448b93026d3;src/irc/BridgedClient.ts;2;oI0ck/matrix-appservice-irc;2025-08-05T11:02:52Z;False;CORRIGIDO;0.9961;CORRIGIDO;0.9961;0.996;0.0001;ZONA_INCERTEZA;lev_only;2026-07-04T17:53:54.170937+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2023-38690;0afb064635d37e039067b5b3d6423448b93026d3;src/irc/BridgedClient.ts;2;jamesjen/matrix-appservice-irc;2025-07-31T21:47:42Z;False;CORRIGIDO;0.9961;CORRIGIDO;0.9961;0.996;0.0001;ZONA_INCERTEZA;lev_only;2026-07-04T17:55:54.320497+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2023-38700;8bbd2b69a16cbcbeffdd9b5c973fd89d61498d75;src/bridge/MatrixHandler.ts;45;oI0ck/matrix-appservice-irc;2025-08-05T11:02:52Z;False;CORRIGIDO;0.9561;CORRIGIDO;0.9561;0.9493;0.0068;ZONA_INCERTEZA;lev_only;2026-07-04T17:58:50.282882+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2023-38700;8bbd2b69a16cbcbeffdd9b5c973fd89d61498d75;src/bridge/MatrixHandler.ts;45;jamesjen/matrix-appservice-irc;2025-07-31T21:47:42Z;False;CORRIGIDO;0.9561;CORRIGIDO;0.9561;0.9493;0.0068;ZONA_INCERTEZA;lev_only;2026-07-04T18:01:35.122366+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2024-39691;1835e047f269001054be4c68867797aa12372a0f;src/bridge/MatrixHandler.ts;2;oI0ck/matrix-appservice-irc;2025-08-05T11:02:52Z;False;CORRIGIDO;0.9942;CORRIGIDO;0.9942;0.9937;0.0005;ZONA_INCERTEZA;lev_only;2026-07-04T18:03:19.732486+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2024-39691;1835e047f269001054be4c68867797aa12372a0f;src/bridge/MatrixHandler.ts;2;jamesjen/matrix-appservice-irc;2025-07-31T21:47:42Z;False;CORRIGIDO;0.9942;CORRIGIDO;0.9942;0.9937;0.0005;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:08.016688+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2024-52505;4a024eae1a992b1ea67e71a998e0b833b54221e2;src/provisioning/Schema.ts;4;oI0ck/matrix-appservice-irc;2025-08-05T11:02:52Z;False;CORRIGIDO;0.9944;CORRIGIDO;0.9944;0.9907;0.0038;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:12.704153+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2024-52505;4a024eae1a992b1ea67e71a998e0b833b54221e2;src/provisioning/Schema.ts;4;jamesjen/matrix-appservice-irc;2025-07-31T21:47:42Z;False;CORRIGIDO;0.9944;CORRIGIDO;0.9944;0.9907;0.0038;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:14.401384+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2025-27146;74f02c8e11f16ed1b355700092c1aa9c036a11bd;src/irc/BridgedClient.ts;8;oI0ck/matrix-appservice-irc;2025-08-05T11:02:52Z;True;CORRIGIDO;1.0;CORRIGIDO;1.0;;;CORRIGIDO;lev_only;2026-07-04T18:05:17.866357+00:00
matrix-org/matrix-appservice-irc;bridge;typescript;CVE-2025-27146;74f02c8e11f16ed1b355700092c1aa9c036a11bd;src/irc/BridgedClient.ts;8;jamesjen/matrix-appservice-irc;2025-07-31T21:47:42Z;True;CORRIGIDO;1.0;CORRIGIDO;1.0;;;CORRIGIDO;lev_only;2026-07-04T18:05:18.502235+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2025-23197;e51d8210233ac759e7f7dfebc2c4f1bf6ce94802;src/github/GithubInstance.ts;10;maladesov/matrix-hookshot;2026-05-26T20:13:41Z;False;CORRIGIDO;0.9502;CORRIGIDO;0.9502;0.9225;0.0276;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:40.362965+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2025-23197;e51d8210233ac759e7f7dfebc2c4f1bf6ce94802;src/github/GithubInstance.ts;10;yncyrydybyl/matrix-hookshot;2026-04-22T00:28:48Z;False;CORRIGIDO;0.9502;CORRIGIDO;0.9502;0.9225;0.0276;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:48.102166+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2025-23197;e51d8210233ac759e7f7dfebc2c4f1bf6ce94802;src/github/GithubInstance.ts;10;Rath-debug/matrix-hookshot;2026-03-12T08:30:35Z;False;CORRIGIDO;0.9502;CORRIGIDO;0.9502;0.9225;0.0276;ZONA_INCERTEZA;lev_only;2026-07-04T18:05:55.489598+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2023-43656;dc126afa6af86d66aefcd23a825326f405bcc894;src/Connections/GenericHook.ts;105;maladesov/matrix-hookshot;2026-05-26T20:13:41Z;False;ZONA_INCERTEZA;0.5136;ZONA_INCERTEZA;0.5136;0.5007;0.0128;ZONA_INCERTEZA;lev_only;2026-07-04T18:06:29.221088+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2023-43656;dc126afa6af86d66aefcd23a825326f405bcc894;src/Connections/GenericHook.ts;105;yncyrydybyl/matrix-hookshot;2026-04-22T00:28:48Z;False;ZONA_INCERTEZA;0.5457;ZONA_INCERTEZA;0.5457;0.5301;0.0155;ZONA_INCERTEZA;lev_only;2026-07-04T18:06:58.786911+00:00
matrix-org/matrix-hookshot;integration;typescript;CVE-2023-43656;dc126afa6af86d66aefcd23a825326f405bcc894;src/Connections/GenericHook.ts;105;Rath-debug/matrix-hookshot;2026-03-12T08:30:35Z;False;ZONA_INCERTEZA;0.5457;ZONA_INCERTEZA;0.5457;0.5301;0.0155;ZONA_INCERTEZA;lev_only;2026-07-04T18:07:27.488888+00:00
